EmployeeNumber,EmployeeName,Month,Year,BaseSalary,OvertimePay,Bonus,TotalCompensation
361,Desiree Tyler,3,2025,6131.81,0.0,284.4,6416.21
361,Desiree Tyler,4,2025,6131.81,0.0,0.0,6131.81
361,Desiree Tyler,5,2025,6131.81,0.0,0.0,6131.81
361,Desiree Tyler,6,2025,6131.81,,319.71,6451.52
361,Desiree Tyler,7,2025,6131.81,0.0,0.0,6131.81
361,Desiree Tyler,8,2025,6131.81,0.0,0.0,6131.81
361,Desiree Tyler,9,2025,6131.81,0.0,305.29,6437.11
361,Desiree Tyler,10,2025,6131.81,0.0,0.0,6131.81
361,Desiree Tyler,11,2025,6131.81,0.0,0.0,6131.81
361,Desiree Tyler,12,2025,6131.81,472.41,499.88,7104.1
362,Timothy Romero,1,2024,2176.0,175.31,0.0,2351.31
362,Timothy Romero,2,2024,2176.0,220.31,0.0,2396.31
362,Timothy Romero,3,2024,2176.0,0.0,100.43,2276.43
362,Timothy Romero,4,2024,2176.0,0.0,0.0,2176.0
362,Timothy Romero,5,2024,2176.0,0.0,0.0,2176.0
362,Timothy Romero,6,2024,2176.0,189.3,116.33,2481.63
362,Timothy Romero,7,2024,2176.0,0.0,0.0,2176.0
362,Timothy Romero,8,2024,2176.0,0.0,0.0,2176.0
362,Timothy Romero,9,2024,2176.0,0.0,124.49,2300.49
362,Timothy Romero,10,2024,2176.0,0.0,0.0,2176.0
362,Timothy Romero,11,2024,2176.0,0.0,0.0,2176.0
362,Timothy Romero,12,2024,2176.0,0.0,180.37,2356.37
362,Timothy Romero,1,2025,2176.0,0.0,0.0,2176.0
362,Timothy Romero,2,2025,2176.0,0.0,0.0,2176.0
362,Timothy Romero,3,2025,2176.0,0.0,116.35,2292.35
362,Timothy Romero,4,2025,2176.0,0.0,0.0,2176.0
362,Timothy Romero,5,2025,2438.58,0.0,0.0,2438.58
362,Timothy Romero,6,2025,2438.58,264.82,146.37,2849.76
362,Timothy Romero,7,2025,2438.58,0.0,0.0,2438.58
362,Timothy Romero,8,2025,2438.58,0.0,0.0,2438.58
362,Timothy Romero,9,2025,2438.58,216.09,103.89,2758.55
362,Timothy Romero,10,2025,2438.58,0.0,0.0,2438.58
362,Timothy Romero,11,2025,2438.58,0.0,0.0,2438.58
362,Timothy Romero,12,2025,2438.58,0.0,124.08,2562.66
363,Diane Evans,1,2024,16872.0,1039.77,0.0,17911.77
363,Diane Evans,2,2024,16872.0,1532.74,0.0,18404.74
363,Diane Evans,3,2024,16872.0,0.0,1027.56,17899.56
363,Diane Evans,4,2024,16872.0,770.85,0.0,17642.85
363,Diane Evans,5,2024,16872.0,,0.0,16872.0
363,Diane Evans,6,2024,16872.0,1404.71,1619.25,19895.96
363,Diane Evans,7,2024,16872.0,0.0,0.0,16872.0
363,Diane Evans,8,2024,16872.0,1332.94,0.0,18204.94
363,Diane Evans,9,2024,16872.0,1244.42,677.09,18793.51
363,Diane Evans,10,2024,16872.0,0.0,0.0,16872.0
363,Diane Evans,11,2024,16872.0,1284.7,0.0,18156.7
363,Diane Evans,12,2024,16872.0,397.24,999.08,18268.32
363,Diane Evans,1,2025,16872.0,1072.02,0.0,17944.02
363,Diane Evans,2,2025,16872.0,1396.75,0.0,18268.75
363,Diane Evans,3,2025,18045.09,0.0,1239.8,19284.89
363,Diane Evans,4,2025,18045.09,1530.15,0.0,19575.23
363,Diane Evans,5,2025,18045.09,,0.0,18932.36
363,Diane Evans,6,2025,18045.09,0.0,1023.31,19068.4
363,Diane Evans,7,2025,18045.09,2128.8,0.0,20173.89
363,Diane Evans,8,2025,18045.09,0.0,0.0,18045.09
363,Diane Evans,9,2025,18045.09,974.7,1138.66,20158.45
363,Diane Evans,10,2025,18045.09,1968.43,0.0,20013.51
363,Diane Evans,11,2025,18045.09,1674.87,0.0,19719.96
363,Diane Evans,12,2025,18045.09,1093.77,1169.98,20308.84
364,Yvonne Burns,1,2024,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,2,2024,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,3,2024,3485.0,0.0,219.52,3704.52
364,Yvonne Burns,4,2024,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,5,2024,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,6,2024,3485.0,0.0,251.52,3736.52
364,Yvonne Burns,7,2024,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,8,2024,3485.0,464.41,0.0,3949.41
364,Yvonne Burns,9,2024,3485.0,0.0,249.58,3734.58
364,Yvonne Burns,10,2024,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,11,2024,3485.0,,0.0,3485.0
364,Yvonne Burns,12,2024,3485.0,0.0,157.64,3642.64
364,Yvonne Burns,1,2025,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,2,2025,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,3,2025,3485.0,,215.18,3700.18
364,Yvonne Burns,4,2025,3485.0,0.0,0.0,3485.0
364,Yvonne Burns,5,2025,3485.0,,0.0,3485.0
364,Yvonne Burns,6,2025,3947.66,0.0,373.77,4321.44
364,Yvonne Burns,7,2025,3947.66,0.0,0.0,3947.66
364,Yvonne Burns,8,2025,3947.66,0.0,0.0,3947.66
364,Yvonne Burns,9,2025,3947.66,0.0,190.91,4138.58
364,Yvonne Burns,10,2025,3947.66,0.0,0.0,3947.66
364,Yvonne Burns,11,2025,3947.66,0.0,0.0,3947.66
364,Yvonne Burns,12,2025,3947.66,0.0,378.5,4326.17
366,Joshua Reed,1,2024,6644.0,0.0,0.0,6644.0
366,Joshua Reed,2,2024,6644.0,293.6,0.0,6937.6
366,Joshua Reed,3,2024,6644.0,0.0,649.27,7293.27
366,Joshua Reed,4,2024,6644.0,0.0,0.0,6644.0
366,Joshua Reed,5,2024,6644.0,0.0,0.0,6644.0
366,Joshua Reed,6,2024,6644.0,714.73,650.41,8009.14
366,Joshua Reed,7,2024,6644.0,0.0,0.0,6644.0
366,Joshua Reed,8,2024,6644.0,,0.0,6644.0
366,Joshua Reed,9,2024,6644.0,0.0,295.17,6939.17
366,Joshua Reed,10,2024,6644.0,0.0,0.0,6644.0
366,Joshua Reed,11,2024,6644.0,0.0,0.0,6644.0
366,Joshua Reed,12,2024,6644.0,730.96,411.36,7786.32
366,Joshua Reed,1,2025,6644.0,397.85,0.0,7041.85
366,Joshua Reed,2,2025,6644.0,809.07,0.0,7453.07
366,Joshua Reed,3,2025,7185.65,0.0,638.25,7823.9
366,Joshua Reed,4,2025,7185.65,0.0,0.0,7185.65
366,Joshua Reed,5,2025,7185.65,0.0,0.0,7185.65
366,Joshua Reed,6,2025,7185.65,0.0,609.96,7795.61
366,Joshua Reed,7,2025,7185.65,0.0,0.0,7185.65
366,Joshua Reed,8,2025,7185.65,0.0,0.0,7185.65
366,Joshua Reed,9,2025,7185.65,0.0,432.87,7618.51
366,Joshua Reed,10,2025,7185.65,0.0,0.0,7185.65
366,Joshua Reed,11,2025,7185.65,0.0,0.0,7185.65
366,Joshua Reed,12,2025,7185.65,0.0,354.64,7540.28
367,Kimberly Gibson,1,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,2,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,3,2024,5582.0,404.69,1115.96,7102.65
367,Kimberly Gibson,4,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,5,2024,5582.0,,0.0,5582.0
367,Kimberly Gibson,6,2024,5582.0,0.0,1113.84,6695.84
367,Kimberly Gibson,7,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,8,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,9,2024,5582.0,,841.99,6423.99
367,Kimberly Gibson,10,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,11,2024,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,12,2024,5582.0,0.0,1213.25,6795.25
367,Kimberly Gibson,1,2025,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,2,2025,5582.0,0.0,0.0,5582.0
367,Kimberly Gibson,3,2025,5582.0,0.0,704.83,6286.83
367,Kimberly Gibson,4,2025,5582.0,,0.0,5582.0
367,Kimberly Gibson,5,2025,5884.41,,0.0,5884.41
367,Kimberly Gibson,6,2025,5884.41,0.0,1182.8,7067.21
367,Kimberly Gibson,7,2025,5884.41,0.0,0.0,5884.41
367,Kimberly Gibson,8,2025,5884.41,0.0,0.0,5884.41
367,Kimberly Gibson,9,2025,5884.41,0.0,1041.7,6926.11
367,Kimberly Gibson,10,2025,5884.41,0.0,0.0,5884.41
367,Kimberly Gibson,11,2025,5884.41,0.0,0.0,5884.41
367,Kimberly Gibson,12,2025,5884.41,0.0,1045.06,6929.46
369,Colin Terry,1,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,2,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,3,2024,4000.0,0.0,240.51,4240.51
369,Colin Terry,4,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,5,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,6,2024,4000.0,0.0,210.86,4210.86
369,Colin Terry,7,2024,4000.0,354.64,0.0,4354.64
369,Colin Terry,8,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,9,2024,4000.0,0.0,208.41,4208.41
369,Colin Terry,10,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,11,2024,4000.0,0.0,0.0,4000.0
369,Colin Terry,12,2024,4000.0,351.24,296.83,4648.07
369,Colin Terry,1,2025,4340.36,329.74,0.0,4670.1
369,Colin Terry,2,2025,4340.36,0.0,0.0,4340.36
369,Colin Terry,3,2025,4340.36,,186.13,4526.49
369,Colin Terry,4,2025,4340.36,452.8,0.0,4793.16
369,Colin Terry,5,2025,4340.36,0.0,0.0,4340.36
369,Colin Terry,6,2025,4340.36,,369.37,4709.73
369,Colin Terry,7,2025,4340.36,0.0,0.0,4340.36
369,Colin Terry,8,2025,4340.36,,0.0,4340.36
369,Colin Terry,9,2025,4340.36,0.0,275.35,4615.7
369,Colin Terry,10,2025,4340.36,0.0,0.0,4340.36
369,Colin Terry,11,2025,4340.36,0.0,0.0,4340.36
369,Colin Terry,12,2025,4340.36,0.0,259.9,4600.25
372,Cynthia Rowe,1,2024,13496.0,1400.95,0.0,14896.95
372,Cynthia Rowe,2,2024,13496.0,0.0,0.0,13496.0
372,Cynthia Rowe,3,2024,13496.0,371.73,1184.47,15052.2
372,Cynthia Rowe,4,2024,13496.0,1607.78,0.0,15103.78
372,Cynthia Rowe,5,2024,13496.0,,0.0,13496.0
372,Cynthia Rowe,6,2024,13496.0,406.57,670.39,14572.96
372,Cynthia Rowe,7,2024,13496.0,1497.74,0.0,14993.74
372,Cynthia Rowe,8,2024,13496.0,1535.86,0.0,15031.86
372,Cynthia Rowe,9,2024,13496.0,637.97,1311.39,15445.36
372,Cynthia Rowe,10,2024,13496.0,913.35,0.0,14409.35
372,Cynthia Rowe,11,2024,13496.0,632.0,0.0,14128.0
372,Cynthia Rowe,12,2024,13496.0,992.66,653.9,15142.57
372,Cynthia Rowe,1,2025,13496.0,954.96,0.0,14450.96
372,Cynthia Rowe,2,2025,13496.0,0.0,0.0,13496.0
372,Cynthia Rowe,3,2025,13496.0,1395.35,1343.35,16234.7
372,Cynthia Rowe,4,2025,13496.0,1610.2,0.0,15106.2
372,Cynthia Rowe,5,2025,15054.32,1834.68,0.0,16889.0
372,Cynthia Rowe,6,2025,15054.32,0.0,1006.36,16060.68
372,Cynthia Rowe,7,2025,15054.32,950.45,0.0,16004.77
372,Cynthia Rowe,8,2025,15054.32,1109.85,0.0,16164.17
372,Cynthia Rowe,9,2025,15054.32,444.06,1451.36,16949.74
372,Cynthia Rowe,10,2025,15054.32,840.39,0.0,15894.71
372,Cynthia Rowe,11,2025,15054.32,1640.1,0.0,16694.42
372,Cynthia Rowe,12,2025,15054.32,1933.99,818.15,17806.46
373,Patrick Thornton,1,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,2,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,3,2024,3210.0,0.0,147.16,3357.16
373,Patrick Thornton,4,2024,3210.0,137.93,0.0,3347.93
373,Patrick Thornton,5,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,6,2024,3210.0,0.0,295.49,3505.49
373,Patrick Thornton,7,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,8,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,9,2024,3210.0,0.0,216.0,3426.0
373,Patrick Thornton,10,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,11,2024,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,12,2024,3210.0,199.75,239.44,3649.18
373,Patrick Thornton,1,2025,3210.0,0.0,0.0,3210.0
373,Patrick Thornton,2,2025,3210.0,254.26,0.0,3464.26
373,Patrick Thornton,3,2025,3210.0,0.0,217.14,3427.14
373,Patrick Thornton,4,2025,3623.75,0.0,0.0,3623.75
373,Patrick Thornton,5,2025,3623.75,0.0,0.0,3623.75
373,Patrick Thornton,6,2025,3623.75,0.0,241.06,3864.81
373,Patrick Thornton,7,2025,3623.75,0.0,0.0,3623.75
373,Patrick Thornton,8,2025,3623.75,0.0,0.0,3623.75
373,Patrick Thornton,9,2025,3623.75,0.0,251.11,3874.86
373,Patrick Thornton,10,2025,3623.75,0.0,0.0,3623.75
373,Patrick Thornton,11,2025,3623.75,0.0,0.0,3623.75
373,Patrick Thornton,12,2025,3623.75,0.0,279.68,3903.43
374,Jasmin Alvarado,1,2024,19045.0,1683.67,0.0,20728.67
374,Jasmin Alvarado,2,2024,19045.0,0.0,0.0,19045.0
374,Jasmin Alvarado,3,2024,19045.0,0.0,1188.81,20233.81
374,Jasmin Alvarado,4,2024,19045.0,1061.03,0.0,20106.03
374,Jasmin Alvarado,5,2024,19045.0,1765.89,0.0,20810.89
374,Jasmin Alvarado,6,2024,19045.0,1252.87,1762.28,22060.15
374,Jasmin Alvarado,7,2024,19045.0,1515.34,0.0,20560.34
374,Jasmin Alvarado,8,2024,19045.0,1835.72,0.0,20880.72
374,Jasmin Alvarado,9,2024,19045.0,1527.27,1608.59,22180.86
374,Jasmin Alvarado,10,2024,19045.0,1274.27,0.0,20319.27
374,Jasmin Alvarado,11,2024,19045.0,0.0,0.0,19045.0
374,Jasmin Alvarado,12,2024,19045.0,1460.97,1736.59,22242.57
374,Jasmin Alvarado,1,2025,19045.0,,0.0,20518.11
374,Jasmin Alvarado,2,2025,19045.0,1312.19,0.0,20357.19
374,Jasmin Alvarado,3,2025,19045.0,,845.19,21265.93
374,Jasmin Alvarado,4,2025,19045.0,2436.99,0.0,21481.99
374,Jasmin Alvarado,5,2025,20316.6,1967.21,0.0,22283.8
374,Jasmin Alvarado,6,2025,20316.6,1445.23,1380.57,23142.4
374,Jasmin Alvarado,7,2025,20316.6,2050.12,0.0,22366.72
374,Jasmin Alvarado,8,2025,20316.6,0.0,0.0,20316.6
374,Jasmin Alvarado,9,2025,20316.6,1421.87,917.28,22655.74
374,Jasmin Alvarado,10,2025,20316.6,2340.34,0.0,22656.94
374,Jasmin Alvarado,11,2025,20316.6,0.0,0.0,20316.6
374,Jasmin Alvarado,12,2025,20316.6,0.0,1749.12,22065.71
376,Veronica Simpson,1,2024,11849.0,1079.32,0.0,12928.32
376,Veronica Simpson,2,2024,11849.0,909.78,0.0,12758.78
376,Veronica Simpson,3,2024,11849.0,1107.07,625.13,13581.2
376,Veronica Simpson,4,2024,11849.0,389.52,0.0,12238.52
376,Veronica Simpson,5,2024,11849.0,547.39,0.0,12396.39
376,Veronica Simpson,6,2024,11849.0,523.52,861.48,13234.0
376,Veronica Simpson,7,2024,11849.0,0.0,0.0,11849.0
376,Veronica Simpson,8,2024,11849.0,998.73,0.0,12847.73
376,Veronica Simpson,9,2024,11849.0,1563.78,877.92,14290.7
376,Veronica Simpson,10,2024,11849.0,0.0,0.0,11849.0
376,Veronica Simpson,11,2024,11849.0,0.0,0.0,11849.0
376,Veronica Simpson,12,2024,11849.0,1741.08,1048.78,14638.86
376,Veronica Simpson,1,2025,13059.94,0.0,0.0,13059.94
376,Veronica Simpson,2,2025,13059.94,0.0,0.0,13059.94
376,Veronica Simpson,3,2025,13059.94,1294.78,688.12,15042.85
376,Veronica Simpson,4,2025,13059.94,1241.03,0.0,14300.97
376,Veronica Simpson,5,2025,13059.94,0.0,0.0,13059.94
376,Veronica Simpson,6,2025,13059.94,339.14,719.92,14119.0
376,Veronica Simpson,7,2025,13059.94,832.18,0.0,13892.12
376,Veronica Simpson,8,2025,13059.94,736.14,0.0,13796.08
376,Veronica Simpson,9,2025,13059.94,801.55,586.42,14447.91
376,Veronica Simpson,10,2025,13059.94,0.0,0.0,13059.94
376,Veronica Simpson,11,2025,13059.94,,0.0,14038.86
376,Veronica Simpson,12,2025,13059.94,859.83,690.17,14609.94
377,Jonathan Lawrence,1,2024,2070.0,42.69,0.0,2112.69
377,Jonathan Lawrence,2,2024,2070.0,,0.0,2070.0
377,Jonathan Lawrence,3,2024,2070.0,0.0,446.3,2516.3
377,Jonathan Lawrence,4,2024,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,5,2024,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,6,2024,2070.0,0.0,326.64,2396.64
377,Jonathan Lawrence,7,2024,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,8,2024,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,9,2024,2070.0,0.0,315.5,2385.5
377,Jonathan Lawrence,10,2024,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,11,2024,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,12,2024,2070.0,0.0,346.33,2416.33
377,Jonathan Lawrence,1,2025,2070.0,0.0,0.0,2070.0
377,Jonathan Lawrence,2,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,3,2025,2223.04,,376.62,2599.66
377,Jonathan Lawrence,4,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,5,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,6,2025,2223.04,0.0,418.2,2641.24
377,Jonathan Lawrence,7,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,8,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,9,2025,2223.04,227.72,461.46,2912.22
377,Jonathan Lawrence,10,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,11,2025,2223.04,0.0,0.0,2223.04
377,Jonathan Lawrence,12,2025,2223.04,,433.59,2656.62
378,Shelly Alexander,1,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,2,2024,6502.0,310.91,0.0,6812.91
378,Shelly Alexander,3,2024,6502.0,0.0,584.86,7086.86
378,Shelly Alexander,4,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,5,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,6,2024,6502.0,0.0,298.1,6800.1
378,Shelly Alexander,7,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,8,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,9,2024,6502.0,0.0,473.12,6975.12
378,Shelly Alexander,10,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,11,2024,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,12,2024,6502.0,0.0,631.62,7133.62
378,Shelly Alexander,1,2025,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,2,2025,6502.0,0.0,0.0,6502.0
378,Shelly Alexander,3,2025,6502.0,566.83,577.55,7646.38
378,Shelly Alexander,4,2025,6502.0,924.73,0.0,7426.73
378,Shelly Alexander,5,2025,7170.6,0.0,0.0,7170.6
378,Shelly Alexander,6,2025,7170.6,0.0,660.17,7830.77
378,Shelly Alexander,7,2025,7170.6,0.0,0.0,7170.6
378,Shelly Alexander,8,2025,7170.6,0.0,0.0,7170.6
378,Shelly Alexander,9,2025,7170.6,0.0,463.39,7633.99
378,Shelly Alexander,10,2025,7170.6,,0.0,7170.6
378,Shelly Alexander,11,2025,7170.6,0.0,0.0,7170.6
378,Shelly Alexander,12,2025,7170.6,0.0,615.99,7786.59
379,Joyce Bowen,1,2024,3230.0,0.0,0.0,3230.0
379,Joyce Bowen,2,2024,3230.0,0.0,0.0,3230.0
379,Joyce Bowen,3,2024,3230.0,0.0,160.72,3390.72
379,Joyce Bowen,4,2024,3230.0,0.0,0.0,3230.0
379,Joyce Bowen,5,2024,3230.0,0.0,0.0,3230.0
379,Joyce Bowen,6,2024,3230.0,0.0,261.04,3491.04
379,Joyce Bowen,7,2024,3230.0,0.0,0.0,3230.0
379,Joyce Bowen,8,2024,3230.0,0.0,0.0,3230.0
379,Joyce Bowen,9,2024,3230.0,0.0,304.76,3534.76
379,Joyce Bowen,10,2024,3230.0,,0.0,3399.31
379,Joyce Bowen,11,2024,3230.0,13.22,0.0,3243.22
379,Joyce Bowen,12,2024,3780.47,0.0,171.55,3952.03
379,Joyce Bowen,1,2025,3780.47,270.0,0.0,4050.47
379,Joyce Bowen,2,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,3,2025,3780.47,0.0,321.33,4101.8
379,Joyce Bowen,4,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,5,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,6,2025,3780.47,0.0,265.4,4045.87
379,Joyce Bowen,7,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,8,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,9,2025,3780.47,0.0,199.28,3979.75
379,Joyce Bowen,10,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,11,2025,3780.47,0.0,0.0,3780.47
379,Joyce Bowen,12,2025,3780.47,0.0,345.46,4125.94
380,Matthew Moore,1,2024,13603.0,0.0,0.0,13603.0
380,Matthew Moore,2,2024,13603.0,1537.53,0.0,15140.53
380,Matthew Moore,3,2024,13603.0,0.0,1070.44,14673.44
380,Matthew Moore,4,2024,13603.0,0.0,0.0,13603.0
380,Matthew Moore,5,2024,13603.0,1887.42,0.0,15490.42
380,Matthew Moore,6,2024,13603.0,0.0,1182.53,14785.53
380,Matthew Moore,7,2024,13603.0,586.47,0.0,14189.47
380,Matthew Moore,8,2024,13603.0,1290.94,0.0,14893.94
380,Matthew Moore,9,2024,13603.0,898.35,795.01,15296.36
380,Matthew Moore,10,2024,13603.0,0.0,0.0,13603.0
380,Matthew Moore,11,2024,13603.0,0.0,0.0,13603.0
380,Matthew Moore,12,2024,14903.17,1144.88,599.84,16647.9
380,Matthew Moore,1,2025,14903.17,0.0,0.0,14903.17
380,Matthew Moore,2,2025,14903.17,2374.53,0.0,17277.7
380,Matthew Moore,3,2025,14903.17,520.28,1302.99,16726.45
380,Matthew Moore,4,2025,14903.17,0.0,0.0,14903.17
380,Matthew Moore,5,2025,14903.17,1305.7,0.0,16208.87
380,Matthew Moore,6,2025,14903.17,1401.36,880.01,17184.54
380,Matthew Moore,7,2025,14903.17,1677.7,0.0,16580.88
380,Matthew Moore,8,2025,14903.17,1236.06,0.0,16139.23
380,Matthew Moore,9,2025,14903.17,1329.98,1093.06,17326.22
380,Matthew Moore,10,2025,14903.17,1017.15,0.0,15920.32
380,Matthew Moore,11,2025,14903.17,1312.58,0.0,16215.75
380,Matthew Moore,12,2025,14903.17,1038.81,642.25,16584.24
381,Wayne Morgan,1,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,2,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,3,2024,11996.0,0.0,769.99,12765.99
381,Wayne Morgan,4,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,5,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,6,2024,11996.0,0.0,990.89,12986.89
381,Wayne Morgan,7,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,8,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,9,2024,11996.0,0.0,761.99,12757.99
381,Wayne Morgan,10,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,11,2024,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,12,2024,11996.0,0.0,594.32,12590.32
381,Wayne Morgan,1,2025,11996.0,0.0,0.0,11996.0
381,Wayne Morgan,2,2025,11996.0,1183.37,0.0,13179.37
381,Wayne Morgan,3,2025,11996.0,826.66,488.14,13310.81
381,Wayne Morgan,4,2025,13264.98,0.0,0.0,13264.98
381,Wayne Morgan,5,2025,13264.98,0.0,0.0,13264.98
381,Wayne Morgan,6,2025,13264.98,0.0,963.31,14228.28
381,Wayne Morgan,7,2025,13264.98,0.0,0.0,13264.98
381,Wayne Morgan,8,2025,13264.98,0.0,0.0,13264.98
381,Wayne Morgan,9,2025,13264.98,1211.26,1114.92,15591.16
381,Wayne Morgan,10,2025,13264.98,0.0,0.0,13264.98
381,Wayne Morgan,11,2025,13264.98,0.0,0.0,13264.98
381,Wayne Morgan,12,2025,13264.98,0.0,679.08,13944.05
382,Marie Christian,1,2024,5605.0,443.48,0.0,6048.48
382,Marie Christian,2,2024,5605.0,637.75,0.0,6242.75
382,Marie Christian,3,2024,5605.0,,1085.15,7129.91
382,Marie Christian,4,2024,5605.0,0.0,0.0,5605.0
382,Marie Christian,5,2024,5605.0,0.0,0.0,5605.0
382,Marie Christian,6,2024,5605.0,150.26,745.44,6500.71
382,Marie Christian,7,2024,5605.0,0.0,0.0,5605.0
382,Marie Christian,8,2024,5605.0,660.59,0.0,6265.59
382,Marie Christian,9,2024,5605.0,296.1,950.17,6851.28
382,Marie Christian,10,2024,5605.0,338.47,0.0,5943.47
382,Marie Christian,11,2024,5605.0,348.24,0.0,5953.24
382,Marie Christian,12,2024,5605.0,679.51,632.52,6917.03
382,Marie Christian,1,2025,5605.0,89.29,0.0,5694.29
382,Marie Christian,2,2025,5605.0,0.0,0.0,5605.0
382,Marie Christian,3,2025,5605.0,976.01,892.93,7473.94
382,Marie Christian,4,2025,5605.0,625.98,0.0,6230.98
382,Marie Christian,5,2025,6539.51,0.0,0.0,6539.51
382,Marie Christian,6,2025,6539.51,566.96,1039.29,8145.76
382,Marie Christian,7,2025,6539.51,512.39,0.0,7051.9
382,Marie Christian,8,2025,6539.51,579.18,0.0,7118.69
382,Marie Christian,9,2025,6539.51,0.0,713.84,7253.35
382,Marie Christian,10,2025,6539.51,625.4,0.0,7164.91
382,Marie Christian,11,2025,6539.51,649.74,0.0,7189.25
382,Marie Christian,12,2025,6539.51,632.16,1366.73,8538.41
384,Shannon James,1,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,2,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,3,2024,6397.0,0.0,1124.24,7521.24
384,Shannon James,4,2024,6397.0,,0.0,6397.0
384,Shannon James,5,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,6,2024,6397.0,0.0,905.91,7302.91
384,Shannon James,7,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,8,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,9,2024,6397.0,528.95,1040.22,7966.17
384,Shannon James,10,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,11,2024,6397.0,0.0,0.0,6397.0
384,Shannon James,12,2024,6397.0,0.0,1051.12,7448.12
384,Shannon James,1,2025,6397.0,0.0,0.0,6397.0
384,Shannon James,2,2025,6397.0,0.0,0.0,6397.0
384,Shannon James,3,2025,6397.0,0.0,919.8,7316.8
384,Shannon James,4,2025,6397.0,0.0,0.0,6397.0
384,Shannon James,5,2025,6397.0,473.89,0.0,6870.89
384,Shannon James,6,2025,6850.83,0.0,753.68,7604.51
384,Shannon James,7,2025,6850.83,0.0,0.0,6850.83
